dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180825-054948_621_live,7,persuader,"I understand. The research team is collecting donations, so if you are willing to give even a few cents from your task payment, I'm sure the charity would be appreciative.",hopeful,20,no_strategy,0,train
20180825-054948_621_live,7,persuadee,"I've done that before on other tasks.  Wouldn't it be easier for the research team to have their survey, and ask for donations at the end of the survey?  ",,,,,train
20180825-054948_621_live,8,persuader,"Yes, they are doing what you've described.",impressed,22,donation-information,6,train
20180825-054948_621_live,8,persuadee,"So if my reward amount on this hit is .30 cents, just give ""Save the Children"" this .30 cents, and we will call this task complete.",,,,,train
20180825-054948_621_live,9,persuader,Yes. I hope you have a great rest of your day.,hopeful,20,no_strategy,0,train
20180825-054948_621_live,9,persuadee,"Thank you, you too.",,,,,train
20180825-055034_34_live,0,persuader,Hello,caring,17,no_strategy,0,train
20180825-055034_34_live,0,persuadee,hello,,,,,train
20180825-055034_34_live,1,persuader,"Would you like to donate a partial or full amount of your payment from this task to Save the Children. Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",hopeful,20,credibility-appeal,2,train
20180825-055034_34_live,1,persuadee,how much of the money is put to work?,,,,,train
20180825-055034_34_live,2,persuader,"All of the money you choose to donate will go to the charity. Donating any amount will make a difference, every little donation adds up! You can choose to donate any amount from $0 to all your payment from this task.",caring,17,donation-information,6,train
20180825-055034_34_live,2,persuadee,how much % of the money that goes to the charity is overhead that will be absorbed and not given to children?,,,,,train
20180825-055034_34_live,3,persuader,"Save the Children is a nonprofit. 0% of the donations are used to profit the organization or anyone working for the organization. All donations are used to benefit the children, both directly and indirectly (such as advertisement to help garner more donations). ",trusting,3,credibility-appeal,2,train
20180825-055034_34_live,3,persuadee,how does the operation afford staff?,,,,,train
20180825-055034_34_live,4,persuader,Staff are volunteers. They also donate their own time and resources,trusting,3,credibility-appeal,2,train
20180825-055034_34_live,4,persuadee,in which regions are the donations applied?,,,,,train
20180825-055034_34_live,5,persuader,Save the Children provides support to children in need in 120 countries. For more info:  URL s/what-we-do/where-we-work,trusting,3,credibility-appeal,2,train
20180825-055034_34_live,5,persuadee,what is a recent successful program?,,,,,train
20180825-055034_34_live,6,persuader,"A recent successful result came from 2017 from a program in Malawi to help save newborn lives. Health experts trained 1,700 frontline health workers, and they, in turn, cared for 379,000 babies, including successfully resuscitating 19,000.",proud,2,credibility-appeal,2,train
20180825-055034_34_live,6,persuadee,how long has STC been around?,,,,,train
20180825-055034_34_live,7,persuader,Save the Children was launched in 1919,confident,15,credibility-appeal,2,train
20180825-055034_34_live,7,persuadee,does it do any work in the USA?,,,,,train
20180825-055034_34_live,8,persuader,"Yes, Save the Children also provides aid to children in poverty in the US through education, protection, and emergency programs.",trusting,3,credibility-appeal,2,train
20180825-055034_34_live,8,persuadee,in all 50 states?,,,,,train
20180825-055034_34_live,9,persuader,"Yes, but with focus on communities with substantial poverty.",caring,17,credibility-appeal,2,train
20180825-055034_34_live,9,persuadee,can i direct my money?,,,,,train
20180825-055034_34_live,10,persuader,You can sponsor a specific child in the US or other countries. ,hopeful,20,credibility-appeal,2,train
20180825-055321_232_live,0,persuader,Hi,caring,17,no_strategy,0,train
20180825-055321_232_live,0,persuadee,Hi! How are you today?,,,,,train
20180825-055321_232_live,1,persuader,"I am doing good, thanks for asking. Hope you are doing fine?",caring,17,no_strategy,0,train
20180825-055321_232_live,1,persuadee,"I am well, thank you. I am excited to know we can help out a children's charity. ",,,,,train
20180825-055321_232_live,2,persuader,Yes they are doing real good work,proud,2,no_strategy,0,train
20180825-055321_232_live,2,persuadee,"That is good to hear. I forgot to ask, how is the weather by you today?",,,,,train
20180825-055321_232_live,3,persuader,"Its quite pleasant today, would you like to donate to the Save the Children's charity?",caring,17,no_strategy,0,train
20180825-055321_232_live,3,persuadee,I would like to donate today. What amount would help out? I can spare $25.,,,,,train
20180825-055321_232_live,4,persuader,You can choose any amount from $0 to all your payment.,hopeful,20,donation-information,6,train
20180825-055321_232_live,4,persuadee,"Let me ask, are you also able to donate, and if so how much are you able to spare?",,,,,train
20180825-055321_232_live,5,persuader,"Yes sure, i can do $10",confident,15,self-modeling,9,train
20180825-055321_232_live,5,persuadee,Wonderful! Then it looks like we can both really help out. Thank you for your generosity!,,,,,train
20180825-055321_232_live,6,persuader,Thanks to you too. The research team will collect all donations and send it to Save the Children.,grateful,8,donation-information,6,train
20180825-055321_232_live,6,persuadee,"Okay, thank you. Great talking with you.",,,,,train
20180825-055321_232_live,7,persuader,Same here!! Have a pleasant day ahead!,hopeful,20,no_strategy,0,train
20180825-055321_232_live,7,persuadee,"Hey, before I forget, I did not tell you about the weather here. Are you interested?",,,,,train
20180825-055321_232_live,8,persuader,"Yea sure, go ahead",confident,15,no_strategy,0,train
20180825-055321_232_live,8,persuadee,"Well it is a bit rainy, and it has been cold, but we are going to get a heat wave in the high 80's this week! Also, I have another question for you if you have a minute.",,,,,train
20180825-055321_232_live,9,persuader,"ok, please ask",apprehensive,18,no_strategy,0,train
20180825-055321_232_live,9,persuadee,Do you know if the donations that we are making are tax deductible? ,,,,,train
20180825-055321_232_live,10,persuader,"yes, i think so",confident,15,no_strategy,0,train
20180825-055427_625_live,0,persuader,Hi friend.  Have you ever heard of Save the Children?  They're a great charity I support.  I'm earning extra money on Amazon Turk to help support them.,caring,17,source-related-inquiry,5,train
20180825-055427_625_live,0,persuadee,"Yes, I believe they sponsor children in need.  I do the same for World Vision.  I sponsor 3 children.",,,,,train
20180825-055427_625_live,1,persuader,"That's amazing.  When you see all the crazy things happening in the world today, famine, genocide, etc. it seems so important to help.  We are so lucky to live in a country where almost everyone has at least the minimum needed for survival.  So many poor kids around the world don't have food, clothing, shelter. I'm so glad these amazing charities help those kids.   ",grateful,8,emotion-appeal,8,train
20180825-055427_625_live,1,persuadee,I appreciate the letters that I receive to see the impact that our donations make.  Although it is not much money for us its makes a huge difference to the children from what I have seen.  How long have you been donating?,,,,,train
20180825-055427_625_live,2,persuader,"For years.  I started back in college, when an extra few dollars a month was a lot to give, and now that I've moved on in my career and life I'm thankful I'm able to give more. Plus, Save the Children is really high rated on Charity Watch.  You know some charities spend 75 percent of donations back into gathering more money and administration etc.  Save the Children is able to give away nearly everything they gather.  I just read they are going to be helping victims of the Hurricane in Hawaii.  ",grateful,8,credibility-appeal,2,train
20180825-055427_625_live,2,persuadee,That is good.  I've heard good things about Save the Children.  I think my brother sponsors a kid with them.  I believe World Vision is rated highly as well.  I'm glad that I can help others in need since I've been blessed a bit to help others.,,,,,train
20180825-055427_625_live,3,persuader,"Absolutely. We are blessed to be a blessing, that's what I believe.  You know what, you've encouraged me.  I think I'm going to donate the money I earn today to Save the Children.  You want to join me?  It won't be much but every penny counts.  We can't do much with 30 cents, but in another country that could make a big impact.  ",caring,17,no_strategy,0,train
